TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr20	32064056	32064070	+	9.06577	0.03259	0.04195	0.02811	0.03189	0.02187
chr20	32741443	32741457	+	9.87211	0.04278	0.04089	0.05167	0.05544	0.02829
chr20	32741884	32741898	-	7.80109	0.06246	0.07696	0.18355	0.15149	0.04921
chr20	32883743	32883757	+	8.94664	0.01115	0.01023	0.01347	0.01375	0.01608
chr20	32972969	32972983	-	9.36567	0.02323	0.0177	0.0383	0.02481	0.02968
chr20	33640425	33640439	-	7.73727	0.03222	0.01769	0.02111	0.023	0.02135
chr20	33945870	33945884	+	9.44082	0.02769	0.06525	0.02113	0.03541	0.06516
chr20	33956516	33956530	+	8.17831	0.01281	0.02346	0.01152	0.01689	0.01356
chr20	34408130	34408144	-	10.7193	0.03008	0.01751	0.03375	0.05403	0.03089
chr20	34431363	34431377	-	9.06577	0.01381	0.01274	0.01413	0.01772	0.01868
chr20	34538914	34538928	+	8.09341	0.04473	0.05841	0.05881	0.06503	0.0459
chr20	35578174	35578188	+	8.94664	0.02221	0.02586	0.04249	0.03117	0.01555
chr20	35649144	35649158	+	7.71788	0.03382	0.04367	0.04926	0.03856	0.02462
chr20	35665545	35665559	-	8.94664	0.10748	0.22751	0.25631	0.21101	0.09365
chr20	35726184	35726198	+	8.94664	0.02825	0.03195	0.04446	0.03957	0.04077
chr20	35851865	35851879	-	10.83988	0.02879	0.03318	0.03074	0.0369	0.03193
chr20	35953187	35953201	+	7.88915	0.1433	0.228	0.2296	0.19827	0.16638
chr20	35972468	35972482	-	9.12754	0.131	0.02028	0.06934	0.07778	0.08076
chr20	36975972	36975986	-	9.83373	0.02266	0.01378	0.0233	0.013	0.01555
chr20	37209523	37209537	+	9.0035	0.02153	0.01586	0.02198	0.02097	0.02478
chr20	37384602	37384616	+	8.11584	0.05079	0.05564	0.06154	0.07382	0.06605
chr20	37677361	37677375	-	8.94664	0.01912	0.00987	0.01592	0.02253	0.0263
chr20	39023669	39023683	-	7.70423	0.00807	0.00885	0.00977	0.00827	0.01319
chr20	40128913	40128927	-	8.89206	0.01171	0.02164	0.02403	0.0205	0.01218
chr20	40359282	40359296	-	11.1562	0.04445	0.01605	0.04645	0.04233	0.04061
chr20	40359726	40359740	+	7.72013	0.12884	0.01787	0.16574	0.26769	0.15496
chr20	40436642	40436656	-	9.06577	0.01534	0.01744	0.01501	0.01767	0.01189
chr20	41095690	41095704	+	7.78597	0.0302	0.01971	0.02707	0.03601	0.02506
chr20	41767736	41767750	+	8.94664	0.01232	0.01861	0.00888	0.01323	0.01483
chr20	42810894	42810908	-	10.70693	0.0129	0.01544	0.00917	0.02135	0.01602
chr20	42851220	42851234	-	9.56882	0.01116	0.00439	0.01862	0.01098	0.01636
chr20	43438281	43438295	-	8.37199	0.02161	0.00941	0.01955	0.02358	0.01939
chr20	44721462	44721476	-	8.38563	0.1094	0.13432	0.143	0.11704	0.10928
chr20	44960982	44960996	+	7.61312	0.05365	0.03558	0.05801	0.05269	0.02821
chr20	46550731	46550745	+	8.31382	0.01956	0.01871	0.01964	0.01727	0.02293
chr20	46782263	46782277	-	7.75928	0.07991	0.0085	0.04964	0.06227	0.04204
chr20	46964148	46964162	-	8.63133	0.11318	0.1686	0.10962	0.08838	0.19916
chr20	47025032	47025046	+	8.36163	0.01084	0.01598	0.01022	0.0089	0.01297
chr20	47026996	47027010	-	7.55053	0.01632	0.0209	0.0265	0.01439	0.01966
chr20	48066773	48066787	+	7.92042	0.03945	0.02253	0.02152	0.02519	0.02976
chr20	48615053	48615067	-	7.64823	0.0197	0.02757	0.01527	0.02228	0.01815
chr20	48722535	48722549	-	11.15898	0.09456	0.02763	0.06888	0.06194	0.02843
chr20	48758416	48758430	+	8.14468	0.07867	0.06585	0.10462	0.09488	0.06365
chr20	48853944	48853958	+	8.13833	0.02409	0.01268	0.02271	0.0366	0.02618
chr20	48928178	48928192	+	9.29065	0.03931	0.06921	0.0448	0.03624	0.02185
chr20	49475477	49475491	+	7.62107	0.01221	0.00696	0.01045	0.03312	0.01911
chr20	49759853	49759867	-	7.64848	0.04784	0.02469	0.0268	0.0268	0.0591
chr20	50037278	50037292	+	7.77112	0.04417	0.09332	0.0843	0.06301	0.03705
chr20	51033621	51033635	+	8.68958	0.01188	0.02478	0.01228	0.01416	0.01132
chr20	51751640	51751654	+	9.06577	0.06302	0.06869	0.0882	0.07243	0.06279
chr20	51884561	51884575	-	9.0449	0.00787	0.00878	0.00795	0.01132	0.01008
chr20	52075657	52075671	+	8.86539	0.02895	0.04945	0.01394	0.01829	0.01533
chr20	52083582	52083596	-	8.73014	0.03487	0.02881	0.03167	0.03983	0.03082
chr20	52084097	52084111	+	8.24686	0.03172	0.02871	0.0315	0.03274	0.028
chr20	52410236	52410250	-	8.51837	0.02157	0.02228	0.03821	0.04306	0.02907
chr20	52892229	52892243	-	9.18059	0.01318	0.01222	0.01015	0.01374	0.02109
chr20	53482361	53482375	+	7.67475	0.02452	0.00418	0.00635	0.01348	0.01012
chr20	53922986	53923000	+	7.94001	0.0358	0.04027	0.02934	0.03118	0.02793
chr20	53940020	53940034	+	7.92311	0.59496	0.39399	0.36414	0.5305	0.26811
chr20	56458797	56458811	+	7.57643	0.01566	0.01982	0.02092	0.01731	0.01652
chr20	56496183	56496197	-	7.86338	0.01274	0.02437	0.01044	0.00945	0.01487
chr20	56589389	56589403	-	9.30213	0.01274	0.01378	0.00969	0.00899	0.01028
chr20	56652235	56652249	+	9.06361	0.02484	0.02068	0.01868	0.0208	0.01901
chr20	56786998	56787012	+	8.90707	0.07946	0.06084	0.05986	0.05766	0.03535
chr20	56788473	56788487	+	10.51675	0.78492	0.3931	0.71147	0.63807	0.64913
chr20	56796590	56796604	-	8.98228	0.06054	0.04847	0.08077	0.03994	0.0318
chr20	57713673	57713687	+	8.60304	0.07052	0.18189	0.07853	0.08107	0.04316
chr20	57832201	57832215	-	8.52695	0.0276	0.01506	0.03086	0.03503	0.01863
chr20	57849346	57849360	-	8.56948	0.03219	0.02973	0.01641	0.02374	0.04038
chr20	58087841	58087855	+	7.96247	0.02793	0.0153	0.02112	0.01821	0.01578
chr20	58956279	58956293	+	7.75549	0.0419	0.10779	0.21352	0.17632	0.04938
chr20	59085187	59085201	+	7.58619	0.008	0.02563	0.01253	0.01454	0.01623
chr20	59340314	59340328	+	8.60526	0.01611	0.00958	0.01457	0.02152	0.01708
chr20	61682850	61682864	+	8.0059	0.01052	0.01107	0.01121	0.01191	0.02763
chr20	62043269	62043283	-	8.37199	0.03383	0.07093	0.05916	0.02692	0.0224
chr20	62166216	62166230	-	10.60744	0.0203	0.02584	0.02986	0.03568	0.02082
chr20	62831795	62831809	-	7.77269	0.05277	0.06683	0.05759	0.04351	0.04821
chr20	63025759	63025773	-	8.20631	0.06909	0.06444	0.05001	0.0374	0.03724
chr20	63343728	63343742	+	8.94871	0.01335	0.02521	0.02522	0.01469	0.02921
chr20	63344677	63344691	+	7.6244	0.01806	0.01871	0.01824	0.03143	0.01857
chr20	63808179	63808193	-	7.71087	0.03121	0.02301	0.02588	0.02234	0.03712
chr21	5247878	5247892	+	9.87211	0	0	0	0	0
chr21	5380840	5380854	+	8.9105	0	0	0	0	0
chr21	6021607	6021621	-	10.00294	0	0	0	0	0
chr21	7963847	7963861	+	7.55326	0	0	0	0	0
chr21	8758667	8758681	-	9.99124	0.02344	0.01356	0.01608	0.01273	0.02266
chr21	9657914	9657928	-	7.56368	0	0	0	0	0
chr21	9781363	9781377	-	7.64193	0.0235	0.0107	0.02045	0.01592	0.01957
chr21	9820545	9820559	+	7.73766	0.04548	0.07517	0.06126	0.05623	0.0693
chr21	9985032	9985046	-	8.19372	0.05368	0.14346	0.02504	0.05731	0.14769
chr21	10361364	10361378	+	10.33884	0	0	0	0	0
chr21	10385508	10385522	-	9.81753	0	0	0	0	0
chr21	10416191	10416205	-	8.27418	0	0	0	0	0
chr21	10442025	10442039	+	9.06577	0	0	0	0	0
chr21	10464934	10464948	+	8.01157	0	0	0	0	0
chr21	10479975	10479989	+	9.25789	0	0	0	0	0
chr21	13858442	13858456	+	8.10232	0.01695	0.01457	0.01228	0.01243	0.0193
chr21	13930354	13930368	-	8.43079	0.01526	0.00966	0.0141	0.01175	0.01946
chr21	14520610	14520624	-	7.57882	0.03649	0.03474	0.0468	0.04417	0.03671
chr21	14874878	14874892	-	8.70472	0.05175	0.16689	0.04669	0.04338	0.06013
chr21	15682408	15682422	+	8.74923	0.06398	0.06599	0.06984	0.08721	0.05894
chr21	15906630	15906644	-	9.13045	0.00776	0.024	0.01435	0.01508	0.01548
chr21	16497297	16497311	+	8.83889	0.0089	0.0059	0.01064	0.00733	0.00598
chr21	17370795	17370809	+	8.6136	0.01403	0.02977	0.02042	0.0153	0.01958
chr21	17988125	17988139	-	7.66062	0.01406	0.02557	0.00945	0.00717	0.01087
chr21	20523421	20523435	-	9.13771	0.02136	0.02499	0.06754	0.07973	0.11287
chr21	21280249	21280263	-	7.74781	0.01285	0.00723	0.00775	0.01213	0.01085
chr21	24779871	24779885	+	7.5722	0.01447	0.01438	0.01013	0.00943	0.0138
chr21	24797948	24797962	+	7.59547	0.0075	0.00647	0.00624	0.01089	0.009
chr21	24881711	24881725	-	10.44641	0.01136	0.01211	0.01502	0.01764	0.02033
chr21	24939815	24939829	+	8.50585	0.03	0.02478	0.0206	0.0223	0.02916
chr21	25887385	25887399	-	7.68235	0.02191	0.02358	0.02688	0.0312	0.04096
chr21	26883989	26884003	-	9.53824	0.00992	0.00527	0.00848	0.01985	0.0153
chr21	27105555	27105569	+	8.03588	0.0133	0.00572	0.00783	0.01104	0.01475
chr21	27340095	27340109	+	7.93188	0.00812	0.00446	0.00544	0.01364	0.00793
chr21	28052008	28052022	+	8.86802	0.0281	0.03294	0.01482	0.02535	0.02291
chr21	28215355	28215369	-	7.61332	0.04141	0.0144	0.0543	0.06374	0.02972
chr21	28436060	28436074	+	9.12821	0.01227	0.00879	0.03383	0.02124	0.02737
chr21	29134003	29134017	-	9.0875	0.00775	0.01367	0.00947	0.01216	0.01068
chr21	29163748	29163762	+	9.29746	0.02532	0.03822	0.0304	0.03658	0.02492
chr21	30336790	30336804	-	8.9416	0.02052	0.02478	0.02043	0.01848	0.02448
chr21	30987460	30987474	-	7.58619	0.00911	0.00961	0.00914	0.0101	0.01224
chr21	31354373	31354387	-	8.24561	0.13201	0.22957	0.12834	0.10014	0.13563
chr21	31480438	31480452	-	8.56314	0.01281	0.08747	0.00998	0.01138	0.01717
chr21	31630891	31630905	-	8.35974	0.02684	0.04825	0.03063	0.03495	0.0225
chr21	31667838	31667852	-	9.36052	0.01665	0.05271	0.02554	0.0171	0.01863
chr21	31909196	31909210	-	9.7928	0.04993	0.02845	0.02313	0.02928	0.02549
chr21	32393832	32393846	+	8.85884	0.08034	0.10402	0.09132	0.11116	0.08787
chr21	32488638	32488652	+	9.87211	0.02211	0.01819	0.02977	0.02098	0.01881
chr21	33261826	33261840	-	8.94664	0.0555	0.15932	0.0756	0.07565	0.05731
chr21	33402494	33402508	-	9.97049	0.11828	0.14389	0.0843	0.13051	0.118
chr21	33429597	33429611	-	7.57678	0.27166	0.44447	0.35795	0.33492	0.48613
chr21	33874701	33874715	+	8.94664	0.01257	0.0106	0.0108	0.02049	0.01596
chr21	34999817	34999831	-	8.21281	0.02398	0.01258	0.02014	0.02264	0.03559
chr21	35277509	35277523	+	9.3111	0.02554	0.04838	0.03202	0.02675	0.02921
chr21	35321512	35321526	-	8.76521	0.02005	0.01707	0.03063	0.02464	0.03236
chr21	35868352	35868366	+	10.45045	0.01582	0.01036	0.00743	0.02112	0.01913
chr21	35975389	35975403	-	7.54574	0.0145	0.01251	0.01566	0.0152	0.01716
chr21	36010905	36010919	+	7.66942	0.01052	0.04969	0.00756	0.008	0.03107
chr21	36097395	36097409	+	9.99124	0.01308	0.04952	0.01056	0.01399	0.02741
chr21	36189821	36189835	+	7.93929	0.03307	0.07049	0.06645	0.05006	0.03219
chr21	36319480	36319494	+	9.06577	0.11155	0.16739	0.15187	0.13835	0.07432
chr21	36373290	36373304	-	8.94664	0.01971	0.02984	0.02849	0.02446	0.01678
chr21	36551653	36551667	-	8.16974	0.03157	0.01373	0.01784	0.02113	0.01986
chr21	36636150	36636164	-	8.00651	0.00917	0.01727	0.01167	0.01619	0.01399
chr21	36712748	36712762	-	10.0162	0.01097	0.02405	0.00489	0.01245	0.01119
chr21	36978357	36978371	+	9.1055	0.04792	0.06589	0.04726	0.03339	0.04082
chr21	36990243	36990257	+	8.37127	1.15943	1.14251	1.01906	1.5842	1.11126
chr21	37430512	37430526	-	8.07278	0.16661	0.22579	0.16303	0.13861	0.14624
chr21	38055818	38055832	-	9.12621	0.01325	0.01288	0.01889	0.0278	0.01854
chr21	38067273	38067287	-	9.33349	0.00743	0.01854	0.00841	0.01668	0.01353
chr21	38139884	38139898	-	8.23522	0.44487	0.07738	0.41372	0.41082	0.28311
chr21	38408217	38408231	+	9.9287	0.01489	0.00888	0.01292	0.00999	0.01889
chr21	38665039	38665053	-	9.14473	0.01266	0.00794	0.01132	0.01382	0.02284
chr21	38875950	38875964	-	8.33798	0.01554	0.0279	0.01997	0.01928	0.0157
chr21	38979894	38979908	-	7.79772	0.01503	0.02998	0.01647	0.01759	0.01689
chr21	38990587	38990601	+	8.93426	0.03078	0.04221	0.04177	0.03543	0.05786
chr21	39007735	39007749	+	7.92486	0.04657	0.17441	0.03544	0.04377	0.07348
chr21	39083817	39083831	+	8.25791	0.03388	0.08153	0.04958	0.05927	0.09963
chr21	39118127	39118141	-	8.62671	0.00973	0.01483	0.0145	0.00999	0.01324
chr21	39221105	39221119	-	8.94664	0.02084	0.02083	0.01978	0.02119	0.02438
chr21	39233970	39233984	-	7.67562	0.0295	0.01591	0.03401	0.03312	0.02125
chr21	39556735	39556749	+	7.88125	0.01672	0.03786	0.01154	0.0111	0.01727
chr21	39643368	39643382	-	8.94664	0.01771	0.06196	0.01813	0.02757	0.01215
chr21	39748363	39748377	+	8.94664	0.01511	0.02037	0.03193	0.0189	0.02192
chr21	40146489	40146503	-	8.30564	0.01426	0.00696	0.0094	0.03224	0.01706
chr21	40382968	40382982	-	8.57231	0.13622	0.0061	0.1542	0.30869	0.08715
chr21	41460495	41460509	-	7.79153	0.03302	0.0367	0.03966	0.04499	0.02291
chr21	41565078	41565092	-	8.38225	0.02349	0.05168	0.0361	0.0424	0.03554
chr21	41931475	41931489	+	8.94664	0.03019	0.07459	0.03291	0.05312	0.03809
chr21	42319973	42319987	-	8.01728	0.0376	0.02512	0.04622	0.04785	0.04717
chr21	42376797	42376811	+	8.32845	0.05837	0.02628	0.04237	0.07546	0.07194
chr21	42905916	42905930	+	8.89206	0.03238	0.02973	0.02318	0.04517	0.0454
chr21	42942634	42942648	-	8.60251	0.01249	0.02635	0.01744	0.01988	0.01299
chr21	43036403	43036417	+	7.60936	0.00765	0.01815	0.00797	0.00589	0.01119
chr21	43516945	43516959	+	10.00294	0.48414	0.36198	0.37998	0.49005	0.46915
chr21	43732617	43732631	-	7.57584	0.0388	0.16439	0.03005	0.0356	0.04225
chr21	43804291	43804305	+	9.1016	0.03268	0.0588	0.03192	0.0323	0.03583
chr21	44202821	44202835	+	9.64967	0.31741	0.33529	0.4126	0.36118	0.42441
chr21	44259205	44259219	+	7.57464	0.01897	0.02048	0.01791	0.0234	0.01032
chr21	44387136	44387150	-	9.87211	0.01139	0.0075	0.01745	0.01042	0.01162
chr21	44845579	44845593	+	8.85657	0.03651	0.04876	0.03116	0.02994	0.03694
chr21	44883036	44883050	+	8.94664	0.0238	0.11543	0.032	0.02672	0.0309
chr21	44919609	44919623	-	8.06858	0.02792	0.04035	0.04118	0.04053	0.01971
chr21	45300430	45300444	-	8.34538	0.02644	0.02343	0.03295	0.03309	0.02945
chr21	45478663	45478677	+	8.80291	0.08714	0.11056	0.10066	0.1081	0.08027
chr21	45618530	45618544	+	8.06725	0.0166	0.0229	0.01815	0.01642	0.01627
chr21	46400571	46400585	+	8.94664	0.01457	0.04769	0.01697	0.02065	0.01905
chr22	10735119	10735133	-	7.79477	0	0	0	0	0
chr22	11056426	11056440	-	7.94161	0	0	0	0	0
chr22	11547455	11547469	+	9.0137	0	0	0	0	0
chr22	11578751	11578765	-	7.6141	0	0	0	0	0
chr22	12280376	12280390	-	7.82742	0	0	0	0	0
chr22	12584388	12584402	+	7.82742	0	0	0	0	0
chr22	15565689	15565703	+	9.38298	0.0218	0.04042	0.02012	0.02125	0.0201
chr22	15582924	15582938	-	8.94664	0.0081	0.02019	0.01045	0.01217	0.01497
chr22	16851513	16851527	-	7.92578	0.00905	0.01506	0.0062	0.00788	0.00757
chr22	17016774	17016788	+	9.87211	0.02143	0.0176	0.0381	0.02901	0.0367
chr22	17228924	17228938	-	9.01232	0.05189	0.02784	0.13642	0.13611	0.08459
chr22	17381712	17381726	+	8.74914	0.07003	0.03731	0.14919	0.13742	0.07258
chr22	17414025	17414039	+	10.61241	0.0136	0.01858	0.01473	0.0117	0.02413
chr22	17456143	17456157	-	9.8718	0.00844	0.00823	0.01492	0.0131	0.00873
chr22	17714400	17714414	+	9.16302	0.02591	0.02075	0.02761	0.02194	0.02357
chr22	18032143	18032157	-	9.95676	0.01715	0.03455	0.01658	0.0155	0.01934
chr22	18035981	18035995	-	7.68517	0.0613	0.07907	0.05613	0.09044	0.08081
chr22	18051266	18051280	-	9.87211	0.01566	0.09475	0.04461	0.01865	0.02213
chr22	18971281	18971295	+	8.41591	0.02033	0.01324	0.01604	0.01649	0.02692
chr22	19097502	19097516	-	9.87211	0.0142	0.01688	0.01745	0.01679	0.01722
chr22	19218423	19218437	-	7.66017	0.01596	0.00814	0.01793	0.01937	0.00785
chr22	19621173	19621187	-	9.71055	0.01672	0.02156	0.01033	0.01484	0.03079
chr22	19766113	19766127	-	9.35929	0.0359	0.02713	0.04178	0.03746	0.04175
chr22	19873603	19873617	-	10.06067	0.02553	0.03699	0.02325	0.02467	0.03932
chr22	20950466	20950480	+	8.94664	0.01956	0.02642	0.02466	0.0253	0.01958
chr22	20956830	20956844	-	9.31016	0.07773	0.08631	0.12933	0.09099	0.06359
chr22	21051120	21051134	+	8.53379	0.0202	0.02531	0.02034	0.01602	0.02458
chr22	21074434	21074448	+	7.66895	0.01478	0.04647	0.01623	0.02051	0.01462
chr22	21456292	21456306	-	8.94664	0	0	0	0	0
chr22	21582913	21582927	+	9.4937	0.03086	0.03214	0.05104	0.03714	0.03592
chr22	21853636	21853650	+	7.56487	0.01527	0.01032	0.01152	0.01553	0.02039
chr22	22195662	22195676	+	11.21356	0.01665	0.02606	0.02565	0.02041	0.02224
chr22	23510423	23510437	+	9.39562	0.01515	0.01103	0.01978	0.03025	0.02175
chr22	23627500	23627514	-	8.79526	0.01493	0.01204	0.013	0.01404	0.00968
chr22	23638669	23638683	-	9.15387	0.01158	0.00897	0.01525	0.01376	0.02057
chr22	23928542	23928556	+	7.70991	0.01179	0.03017	0.0221	0.01378	0.01334
chr22	24003021	24003035	+	8.94664	0.02734	0.04653	0.08091	0.03236	0.03231
chr22	24390688	24390702	+	7.62776	0.02262	0.01206	0.02093	0.02473	0.02075
chr22	24516777	24516791	+	8.94664	0.0215	0.03848	0.02885	0.02628	0.0181
chr22	24763197	24763211	+	8.94664	0.01072	0.0231	0.01323	0.01	0.01077
chr22	24776006	24776020	+	8.12999	0.01232	0.02223	0.03941	0.01568	0.02078
chr22	24895099	24895113	+	7.84283	0.22161	0.25182	0.49692	0.27338	0.26587
chr22	25031079	25031093	+	8.94448	0.02305	0.01753	0.01389	0.02496	0.04239
chr22	25045171	25045185	+	7.89153	0.01036	0.02317	0.01297	0.01549	0.0117
chr22	25150885	25150899	+	8.35102	0.01864	0.04629	0.0213	0.01887	0.0216
chr22	25163816	25163830	+	10.23881	0.02892	0.02852	0.02237	0.01977	0.01893
chr22	25169966	25169980	+	10.50192	0.03305	0.06996	0.1068	0.04057	0.05743
chr22	25182921	25182935	-	8.10917	0.02073	0.06108	0.0173	0.0261	0.02604
chr22	25209006	25209020	+	8.94664	0.02035	0.02802	0.03023	0.02852	0.03183
chr22	25334387	25334401	+	7.86979	0.01409	0.01573	0.02077	0.01833	0.01796
chr22	25564046	25564060	-	7.68735	0.06567	0.07182	0.06269	0.10295	0.04997
chr22	27134108	27134122	+	7.81095	0.02191	0.02104	0.01603	0.01594	0.03136
chr22	27177991	27178005	+	7.94161	0.00925	0.00495	0.00579	0.00938	0.00685
chr22	27252433	27252447	+	9.95738	0.01727	0.01629	0.01433	0.04028	0.01918
chr22	27705612	27705626	+	8.52532	0.10416	0.0193	0.07767	0.11257	0.07764
chr22	27870016	27870030	+	8.26086	0.01724	0.02893	0.01991	0.02157	0.01815
chr22	27990879	27990893	+	9.73237	0.02257	0.02485	0.03421	0.04765	0.0348
chr22	28662814	28662828	+	8.20241	0.01664	0.01076	0.0153	0.02008	0.01908
chr22	28779254	28779268	+	8.37199	0.04948	0.02726	0.09223	0.10599	0.04998
chr22	28911851	28911865	+	9.2581	0.05396	0.03088	0.04426	0.10598	0.05643
chr22	28950454	28950468	+	7.84675	0.01009	0.02226	0.01598	0.00878	0.01165
chr22	29082759	29082773	-	7.78338	0.01076	0.00971	0.02487	0.01677	0.02134
chr22	29436403	29436417	+	7.55847	0.03708	0.04329	0.03749	0.056	0.04741
chr22	29692039	29692053	-	8.69365	0.02517	0.02497	0.03504	0.03091	0.02811
chr22	29728266	29728280	-	7.57838	0.01504	0.01804	0.01823	0.02068	0.02343
chr22	30089405	30089419	+	8.94664	0.10126	0.26177	0.11427	0.12259	0.1253
chr22	30144852	30144866	+	8.77896	0.00445	0.01104	0.01197	0.00954	0.00878
chr22	30505082	30505096	-	9.17722	0.01026	0.01417	0.01027	0.00901	0.0171
chr22	30606668	30606682	-	8.05396	0.06737	0.09598	0.04848	0.08032	0.05924
chr22	30838314	30838328	-	11.02049	0.01265	0.01675	0.03898	0.01995	0.01245
chr22	31078015	31078029	-	7.66001	0.02908	0.02669	0.05291	0.05728	0.02688
chr22	31192742	31192756	-	8.74771	0.02831	0.0685	0.0471	0.05634	0.01877
chr22	31236244	31236258	-	9.87211	0.01892	0.05116	0.03144	0.03865	0.02694
chr22	31279689	31279703	-	9.16565	0.06168	0.02352	0.05487	0.07852	0.04151
chr22	31440720	31440734	-	9.39747	0.02394	0.02461	0.01879	0.01923	0.02284
chr22	31582687	31582701	-	8.1823	0.01712	0.01552	0.02103	0.02257	0.01965
chr22	32145089	32145103	-	11.47833	0.01477	0.01972	0.01215	0.01712	0.01571
chr22	32429569	32429583	+	8.94664	0.0098	0.01663	0.00963	0.01147	0.01657
chr22	32509324	32509338	+	8.02758	0.00545	0.0131	0.00632	0.0095	0.01005
chr22	32626182	32626196	+	8.65856	0.03019	0.01145	0.02954	0.1098	0.04125
chr22	32757350	32757364	+	9.06577	0.02043	0.01659	0.01867	0.03717	0.03852
chr22	32781932	32781946	+	7.93644	0.0181	0.00937	0.00798	0.02425	0.02212
chr22	32862970	32862984	-	9.20457	0.0099	0.00521	0.00983	0.02604	0.02814
chr22	33538495	33538509	+	10.03346	0.01072	0.03089	0.00739	0.00622	0.01384
chr22	34609799	34609813	-	8.74202	0.00521	0.00846	0.00647	0.00608	0.02166
chr22	35085779	35085793	-	9.3829	0.022	0.01506	0.05056	0.04139	0.03393
chr22	35380995	35381009	+	8.18884	0.26588	0.30163	0.33319	0.41931	0.32529
chr22	35514381	35514395	+	7.93675	0.01166	0.05041	0.00956	0.0101	0.02117
chr22	35552937	35552951	-	9.10841	0.02033	0.02306	0.02647	0.03191	0.03362
chr22	35684454	35684468	+	8.20444	0.01856	0.01813	0.01429	0.01888	0.02341
chr22	35895229	35895243	-	9.20102	0.04016	0.17581	0.09648	0.05992	0.0539
chr22	36290290	36290304	-	8.60403	0.04832	0.03629	0.06949	0.06168	0.06566
chr22	36405265	36405279	+	9.26604	0.03296	0.01904	0.04312	0.02552	0.02316
chr22	36622909	36622923	-	9.06577	0.00676	0.00702	0.00829	0.00518	0.01144
chr22	36998052	36998066	+	8.68443	0.01227	0.03867	0.01166	0.01465	0.01661
chr22	36998463	36998477	+	7.99287	0.00689	0.01813	0.01076	0.01023	0.01262
chr22	37327070	37327084	+	9.06577	0.01061	0.0148	0.05205	0.02913	0.02067
chr22	37330613	37330627	+	7.68796	0.01182	0.01911	0.03373	0.02195	0.01842
chr22	37682596	37682610	-	9.14445	0.03198	0.06096	0.0417	0.0309	0.02598
chr22	37700744	37700758	+	9.06577	0.01889	0.01938	0.01723	0.01856	0.01413
chr22	37792264	37792278	+	7.58619	0.04311	0.03194	0.04332	0.03439	0.02803
chr22	37825544	37825558	+	8.27353	0.02127	0.02709	0.02991	0.02627	0.02602
chr22	38583225	38583239	+	9.99124	0.01665	0.01651	0.016	0.01786	0.01652
chr22	40057958	40057972	-	8.35322	0.01345	0.00728	0.00918	0.01416	0.01594
chr22	40281354	40281368	-	9.21001	0.0185	0.03933	0.02843	0.01983	0.03286
chr22	40553205	40553219	+	10.18098	0.00606	0.01886	0.00862	0.00924	0.01074
chr22	40553807	40553821	-	9.17922	0.01463	0.0152	0.0173	0.01817	0.01677
chr22	41240845	41240859	-	7.95714	0.03139	0.09444	0.04512	0.0253	0.07479
chr22	41289922	41289936	-	8.17808	0.02917	0.0369	0.05699	0.0401	0.06486
chr22	41860796	41860810	-	8.01271	0.0153	0.0199	0.02672	0.0165	0.02138
chr22	42830170	42830184	+	9.87211	0.02543	0.02782	0.0215	0.0206	0.0295
chr22	42868428	42868442	+	9.87211	0.07323	0.24449	0.18227	0.12704	0.13197
chr22	42973394	42973408	+	8.72835	0.03849	0.1099	0.03729	0.05512	0.05467
chr22	43159575	43159589	-	10.23325	0.02128	0.06235	0.0315	0.02913	0.02469
chr22	43580532	43580546	-	7.97242	0.00825	0.00661	0.01266	0.00964	0.01851
chr22	43915585	43915599	-	8.94664	0.04498	0.10846	0.08666	0.16212	0.04756
chr22	44550777	44550791	-	9.84957	0.05688	0.12912	0.06374	0.11289	0.06566
chr22	44678375	44678389	+	9.69461	0.01612	0.01553	0.01494	0.01909	0.01684
chr22	45441009	45441023	+	7.9663	0.02897	0.01831	0.03557	0.03581	0.02363
chr22	45493659	45493673	+	9.41659	0.01921	0.09066	0.02317	0.02948	0.02295
chr22	45572631	45572645	+	9.85305	0.09645	0.12042	0.12624	0.15093	0.12762
chr22	46035815	46035829	+	7.99705	1.726	1.4492	1.76783	1.93754	1.76599
chr22	46281254	46281268	+	8.53461	0.01974	0.0339	0.03117	0.02589	0.01826
chr22	46287231	46287245	+	8.3925	0.03051	0.04742	0.03256	0.02936	0.01953
chr22	46580656	46580670	+	8.60974	0.03163	0.04259	0.0368	0.02622	0.03133
chr22	46599240	46599254	+	7.72641	0.054	0.08594	0.0589	0.09712	0.0574
chr22	46900924	46900938	-	8.1448	0.02415	0.00868	0.01015	0.01293	0.01299
chr22	47071545	47071559	-	7.54342	0.01251	0.017	0.01665	0.01311	0.01306
chr22	47836145	47836159	+	8.65545	0.02811	0.01344	0.02746	0.03979	0.01961
chr22	49210314	49210328	+	8.94664	0.01167	0.00703	0.01415	0.00987	0.01371
chr22	50085306	50085320	-	9.6879	0.01969	0.04751	0.01227	0.00967	0.01653
chr22	50140775	50140789	+	8.13045	0.04535	0.016	0.0307	0.07569	0.03949
chr22	50238590	50238604	+	9.02532	0.0255	0.07895	0.05253	0.09468	0.0187
chr22	50444309	50444323	+	9.4758	0.06046	0.0634	0.07543	0.06717	0.06863
