TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr15	41997994	41998004	+	8.67564	0.02416	0.03409	0.02445	0.01552	0.06032
chr15	44676924	44676934	-	8.67722	0.02378	0.03625	0.06195	0.04855	0.03269
chr15	45112925	45112935	-	10.14009	0.0237	0.04506	0.02173	0.02383	0.03977
chr15	45409368	45409378	+	8.08166	0.02444	0.02479	0.02518	0.02584	0.02355
chr15	51114996	51115006	+	9.6813	0.0126	0.04091	0.01437	0.01346	0.0258
chr15	51191917	51191927	-	5.71102	0.04996	0.03508	0.03456	0.0523	0.05108
chr15	55304020	55304030	+	8.54203	0.01198	0.04512	0.00661	0.01236	0.01913
chr15	55993732	55993742	+	8.85581	0.6878	0.59203	0.57438	0.69554	0.63905
chr15	57497087	57497097	-	7.90306	0.1943	0.12323	0.16192	0.11659	0.19099
chr15	57553937	57553947	-	9.6813	0.05271	0.02253	0.04296	0.03929	0.05471
chr15	57732951	57732961	+	6.99529	0.03973	0.01576	0.04382	0.03563	0.02935
chr15	57746937	57746947	+	6.08328	0.01126	0.02774	0.0066	0.01719	0.0153
chr15	58566296	58566306	+	6.16981	0.01518	0.01777	0.01207	0.01306	0.02294
chr15	59366493	59366503	+	6.48359	0.02279	0.01498	0.02024	0.01794	0.02047
chr15	60917502	60917512	+	7.07758	0.11734	0.04994	0.04464	0.05645	0.05535
chr15	61459353	61459363	-	9.4498	0.02847	0.00609	0.00851	0.00946	0.02485
chr15	61558489	61558499	-	8.67722	0.05793	0.00789	0.01292	0.02473	0.01903
chr15	63986009	63986019	+	10.05356	0.0214	0.03542	0.01926	0.02781	0.02326
chr15	64145521	64145531	+	6.08328	0.01885	0.01492	0.01464	0.01754	0.02024
chr15	64507171	64507181	-	5.71102	0.04628	0.02518	0.02971	0.03564	0.03374
chr15	64529090	64529100	-	6.305	0.02995	0.01399	0.0229	0.02561	0.02449
chr15	64906072	64906082	+	6.90876	0.01936	0.01144	0.01026	0.01414	0.01625
chr15	65855440	65855450	+	8.08166	0.01798	0.01001	0.01146	0.01273	0.01623
chr15	66140414	66140424	-	9.4498	0.01248	0.0337	0.00708	0.00563	0.01073
chr15	67087635	67087645	-	6.16981	0.04832	0.0128	0.03299	0.03881	0.02291
chr15	67150733	67150743	-	7.07758	0.1565	0.05889	0.08933	0.14961	0.11401
chr15	67158867	67158877	-	6.16981	0.0175	0.01328	0.01949	0.0227	0.01929
chr15	68480168	68480178	+	6.16981	0.01632	0.01029	0.0138	0.01444	0.02039
chr15	68641600	68641610	-	6.16981	0.02454	0.01566	0.01865	0.02395	0.05274
chr15	68976150	68976160	+	7.76787	0.01443	0.01593	0.01942	0.02367	0.02777
chr15	71457781	71457791	-	5.71102	0.02611	0.00971	0.01801	0.02815	0.02254
chr15	73273213	73273223	-	10.14009	0.02819	0.01192	0.01555	0.01706	0.0158
chr15	74781853	74781863	+	7.76945	0.06502	0.07522	0.06711	0.06417	0.04445
chr15	75454156	75454166	+	7.30908	1.38744	1.19405	1.15635	1.18918	1.05788
chr15	76261542	76261552	-	6.16981	0.01626	0.01188	0.01775	0.01576	0.02478
chr15	76954477	76954487	-	7.68134	0.01809	0.0425	0.01529	0.02289	0.02252
chr15	77895043	77895053	-	9.4498	0.02368	0.05639	0.01542	0.01699	0.02162
chr15	80802261	80802271	+	8.54203	0.01775	0.02089	0.03667	0.01673	0.02344
chr15	81002895	81002905	-	8.08166	0.0587	0.0544	0.07941	0.04321	0.04444
chr15	82710308	82710318	-	8.54203	0.03231	0.04939	0.0314	0.0242	0.04091
chr15	85770962	85770972	+	8.85581	0.01493	0.02684	0.01087	0.01307	0.02136
chr15	85817920	85817930	-	7.07758	0.0175	0.01532	0.0144	0.01511	0.01933
chr15	88247142	88247152	-	9.4498	0.04951	0.04644	0.02189	0.03527	0.03435
chr15	88467429	88467439	+	8.67722	0.68871	0.59682	0.45184	0.53809	0.62481
chr15	89361895	89361905	-	6.305	0.13024	0.10812	0.09819	0.08812	0.13591
chr15	89400331	89400341	+	8.67722	0.02773	0.04551	0.03472	0.03362	0.03445
chr15	90265596	90265606	+	7.68292	1.04432	1.29343	0.93978	0.97696	0.9623
chr15	90452880	90452890	-	8.4555	0.01929	0.01909	0.04221	0.02196	0.01926
chr15	92635935	92635945	+	6.08328	0.0577	0.0674	0.05459	0.05175	0.14951
chr15	93493597	93493607	-	8.67722	0.00987	0.01954	0.00756	0.00943	0.00867
chr15	94026639	94026649	-	8.08166	0.02995	0.0787	0.02473	0.02248	0.02939
chr15	98582935	98582945	+	6.16981	0.0206	0.00489	0.00685	0.00788	0.00706
chr15	98777091	98777101	-	7.07758	0.28467	0.14164	0.0561	0.09163	0.10103
chr15	100350265	100350275	-	8.54203	0.92826	0.79201	0.95243	0.91414	1.05562
chr15	101496074	101496084	+	6.16981	0.01267	0.01702	0.02214	0.02749	0.01749
chr15	101772031	101772041	+	6.08328	0.01335	0.00707	0.01004	0.01046	0.01627
chr16	229445	229455	-	8.54203	0.68403	0.67511	0.71158	0.86799	0.75703
chr16	849001	849011	-	8.67722	0.01943	0.01751	0.02303	0.02564	0.0236
chr16	1378030	1378040	-	6.16981	0.03833	0.06561	0.08162	0.05708	0.03576
chr16	1512338	1512348	+	8.54203	0.04196	0.04475	0.04816	0.0602	0.05686
chr16	2205218	2205228	+	7.07758	0.34927	0.29199	0.31004	0.41542	0.29852
chr16	2842689	2842699	+	6.305	0.02579	0.03049	0.06723	0.06379	0.04208
chr16	3032089	3032099	+	6.08328	0.08617	0.10951	0.10014	0.09399	0.07117
chr16	3443491	3443501	+	8.08324	0.55183	0.4273	0.49047	0.60682	0.52725
chr16	4476918	4476928	-	7.07758	0.18841	0.23922	0.22536	0.20588	0.16785
chr16	4747349	4747359	+	5.71102	0.03614	0.06635	0.04661	0.04726	0.02992
chr16	4910357	4910367	+	7.68134	0.02079	0.019	0.02113	0.02625	0.02106
chr16	5604518	5604528	-	6.48359	0.01947	0.01258	0.01347	0.01294	0.02347
chr16	7405313	7405323	-	7.76945	0.0147	0.01414	0.02899	0.01739	0.02808
chr16	8812582	8812592	-	8.08324	0.01184	0.01487	0.01035	0.00676	0.00978
chr16	8818540	8818550	-	6.48359	0.01042	0.02359	0.01049	0.00777	0.01033
chr16	9275778	9275788	-	8.08324	0.02532	0.00473	0.02239	0.01912	0.01582
chr16	10308906	10308916	-	9.6813	0.01904	0.05337	0.00992	0.01164	0.02912
chr16	10578267	10578277	+	7.68292	0.10727	0.06331	0.08758	0.08806	0.06551
chr16	11009570	11009580	+	9.4498	0.01254	0.05439	0.01616	0.01997	0.0348
chr16	11348242	11348252	+	8.85581	0.02174	0.06074	0.04616	0.0287	0.01937
chr16	11378262	11378272	-	6.48359	0.02696	0.01542	0.02412	0.02291	0.0178
chr16	11535324	11535334	+	6.08328	0.05976	0.05857	0.06678	0.07232	0.03469
chr16	11915752	11915762	+	7.68292	0.94151	0.64275	0.58832	0.93861	0.58711
chr16	12601157	12601167	+	7.68134	0.01731	0.00698	0.00742	0.01114	0.01602
chr16	13960219	13960229	+	7.76945	0.01161	0.02671	0.01366	0.01232	0.01111
chr16	17377457	17377467	-	8.67564	0.02682	0.02818	0.01935	0.01624	0.01394
chr16	17471587	17471597	+	8.08324	0.12724	0.09939	0.06837	0.13267	0.08975
chr16	18946436	18946446	+	8.85581	0.0813	0.06205	0.05623	0.07897	0.04673
chr16	19197176	19197186	-	8.67722	0.04174	0.05398	0.03961	0.0394	0.0594
chr16	20990223	20990233	+	10.05356	0.0119	0.00693	0.00886	0.0126	0.01525
chr16	22225950	22225960	+	7.07758	0.04629	0.02348	0.03139	0.04366	0.03393
chr16	23529616	23529626	+	8.4555	0.01944	0.01566	0.01512	0.01752	0.0203
chr16	23696020	23696030	-	6.16981	0.01317	0.01492	0.01914	0.01863	0.01591
chr16	25072891	25072901	+	7.07758	0.01803	0.00988	0.02248	0.0276	0.02029
chr16	28576274	28576284	+	7.76945	0.01321	0.01031	0.02029	0.02978	0.02021
chr16	29131604	29131614	-	7.76945	0.03445	0.05232	0.03212	0.0297	0.06426
chr16	29201842	29201852	+	8.67564	0.05616	0.09047	0.03192	0.05881	0.09082
chr16	29293502	29293512	-	6.48359	0.03871	0.06107	0.04979	0.03809	0.034
chr16	29611656	29611666	-	6.48359	0.31831	0.42575	0.47833	0.49374	0.45101
chr16	30004234	30004244	-	9.4498	0.02617	0.0262	0.03963	0.0356	0.03877
chr16	31063849	31063859	-	7.76945	0.01977	0.0235	0.03096	0.03043	0.02791
chr16	46710655	46710665	+	6.305	0.01022	0.00854	0.00905	0.00988	0.01419
chr16	46768991	46769001	+	6.16981	0.0137	0.00863	0.03121	0.02741	0.0173
chr16	50711737	50711747	-	8.54203	0.02365	0.03599	0.02818	0.0245	0.01783
chr16	53036904	53036914	-	7.07758	0.01742	0.06994	0.02025	0.01856	0.02095
chr16	54281887	54281897	-	6.16981	0.21033	0.08173	0.13776	0.19063	0.16465
chr16	55479971	55479981	-	7.68134	0.02826	0.03361	0.03703	0.02456	0.05215
chr16	56306633	56306643	+	8.4555	0.01866	0.01197	0.02151	0.02353	0.01511
chr16	56317984	56317994	+	7.68134	0.02114	0.01208	0.0166	0.02143	0.01877
chr16	56345851	56345861	+	6.48359	0.02818	0.01287	0.0217	0.03388	0.02234
chr16	56989069	56989079	-	6.48359	0.04902	0.06804	0.05407	0.04756	0.03595
chr16	58629611	58629621	+	6.305	0.49748	0.49559	0.46832	0.47548	0.44381
chr16	65745717	65745727	+	6.08328	0.0598	0.00498	0.04845	0.03175	0.0331
chr16	66250699	66250709	-	6.305	0.05218	0.19771	0.0509	0.04037	0.0837
chr16	66579618	66579628	+	8.54203	0.01204	0.0156	0.01671	0.01261	0.0182
chr16	67855880	67855890	-	8.08166	0.08041	0.05385	0.06247	0.07283	0.06707
chr16	68377987	68377997	-	9.36751	0.06122	0.14251	0.08911	0.07455	0.04712
chr16	70093787	70093797	-	7.07758	0.01192	0.00611	0.00599	0.00537	0.0083
chr16	71929276	71929286	-	7.68292	0.09088	0.05203	0.04169	0.04183	0.06673
chr16	72664431	72664441	+	9.6813	0.05713	0.07153	0.03895	0.04143	0.0624
chr16	72955166	72955176	-	8.08166	0.01312	0.01641	0.01327	0.01318	0.01428
chr16	74700261	74700271	-	6.99529	0.10967	0.18688	0.15269	0.11201	0.06816
chr16	75266872	75266882	-	8.67722	0.05503	0.04763	0.04716	0.05217	0.03873
chr16	75362064	75362074	-	8.08324	0.00915	0.01201	0.01115	0.01497	0.01757
chr16	75463438	75463448	+	5.71102	0.07584	0.10441	0.05802	0.06065	0.05959
chr16	77190803	77190813	-	7.68134	1.88642	1.87343	1.8189	1.86776	1.8663
chr16	78594442	78594452	+	7.68134	0.18964	0.23394	0.24147	0.21243	0.22937
chr16	78987708	78987718	-	9.28098	0.01687	0.0227	0.00819	0.01706	0.03358
chr16	79407012	79407022	+	6.16981	0.0132	0.00846	0.00844	0.00759	0.02216
chr16	80244366	80244376	+	8.4555	0.00812	0.01239	0.00657	0.0076	0.01277
chr16	80570495	80570505	-	8.67722	0.01826	0.00928	0.01284	0.01068	0.01729
chr16	81198679	81198689	+	8.4555	0.01779	0.00592	0.00912	0.01215	0.01862
chr16	81415165	81415175	+	8.54203	0.05366	0.04813	0.05739	0.06957	0.04108
chr16	81696769	81696779	-	7.07758	0.03533	0.02818	0.03371	0.03628	0.03253
chr16	82059815	82059825	-	6.08328	0.01888	0.04195	0.02499	0.01886	0.03974
chr16	83116246	83116256	+	6.08328	0.00653	0.01197	0.00848	0.00876	0.01728
chr16	84021060	84021070	-	6.48359	0.01074	0.00693	0.00866	0.00856	0.01329
chr16	84313475	84313485	+	6.48359	0.01794	0.01251	0.01406	0.01427	0.0138
chr16	85985218	85985228	-	7.76787	0.01338	0.01208	0.02749	0.01815	0.02365
chr16	86520224	86520234	-	7.68292	0.05847	0.09036	0.04196	0.05324	0.06053
chr16	87571095	87571105	-	6.08328	0.0993	0.01598	0.04506	0.05426	0.04859
chr16	88333060	88333070	-	6.90876	0.05695	0.11414	0.04187	0.03898	0.06465
chr16	89314476	89314486	+	6.08328	0.12507	0.04901	0.12704	0.10307	0.07068
chr16	89320671	89320681	+	10.14009	0.08086	0.07959	0.1148	0.10517	0.07909
chr16	89816810	89816820	-	8.54203	0.61226	0.88606	0.66475	0.76485	0.57416
chr16	89843326	89843336	+	5.71102	0.03805	0.04169	0.04227	0.04538	0.02571
chr17	200449	200459	+	8.4555	0.10575	0.1344	0.05687	0.05792	0.12541
chr17	617669	617679	-	6.08328	0.0245	0.05091	0.01965	0.02314	0.02864
chr17	617769	617779	-	6.08328	0.01857	0.05054	0.02716	0.02656	0.0182
chr17	619938	619948	-	6.08328	0.02055	0.04595	0.0233	0.01565	0.02434
chr17	753055	753065	+	9.6813	0.04394	0.04481	0.04225	0.03658	0.039
chr17	879704	879714	-	8.67564	0.20448	0.26315	0.08168	0.11235	0.25741
chr17	969343	969353	+	7.07758	0.00712	0.0073	0.00524	0.00638	0.01479
chr17	2212909	2212919	-	10.27528	0.06226	0.04404	0.04338	0.05483	0.04895
chr17	2712172	2712182	-	8.54203	0.20105	0.17203	0.16568	0.14299	0.17299
chr17	3835671	3835681	+	8.08166	0.01594	0.02342	0.01657	0.01344	0.01665
chr17	3913956	3913966	-	8.67722	0.09111	0.15386	0.09135	0.12486	0.12222
chr17	5486263	5486273	-	8.85581	1.41761	1.16421	1.04888	1.36401	1.32427
chr17	6624527	6624537	-	11.04786	0.01109	0.00804	0.01293	0.01078	0.01803
chr17	8118743	8118753	+	7.07758	0.2107	0.14256	0.13233	0.14581	0.157
chr17	8200370	8200380	+	8.08324	0.3017	0.41179	0.2884	0.3037	0.29626
chr17	8237182	8237192	+	7.76945	0.50964	0.03083	0.27797	0.35218	0.41843
chr17	8862818	8862828	+	7.76945	0.01404	0.018	0.00668	0.01718	0.03431
chr17	9225702	9225712	+	8.67564	0.02407	0.07401	0.03138	0.0198	0.02748
chr17	10064188	10064198	-	6.08328	0.02074	0.01488	0.01885	0.02539	0.01382
chr17	12680571	12680581	-	5.71102	0.04953	0.02008	0.0504	0.01637	0.06522
chr17	12989981	12989991	-	6.08328	0.02217	0.02728	0.02305	0.01435	0.01797
chr17	14330542	14330552	-	6.305	0.11836	0.00966	0.0263	0.09872	0.08229
chr17	15263327	15263337	-	8.67564	0.17614	0.10315	0.1044	0.14204	0.22524
chr17	16425747	16425757	+	6.99529	0.01517	0.00856	0.01418	0.01414	0.01804
chr17	16439220	16439230	-	7.76787	0.26682	0.18976	0.21386	0.24211	0.22087
chr17	17527739	17527749	+	6.16981	0.02752	0.01426	0.01496	0.03969	0.02537
chr17	17537769	17537779	-	6.08328	0.08789	0.02212	0.04573	0.05207	0.05322
chr17	17567853	17567863	-	7.76945	0.12675	0.31705	0.07677	0.07874	0.18671
chr17	17568640	17568650	-	6.16981	0.05785	0.0802	0.03608	0.043	0.05183
chr17	17738435	17738445	-	6.48359	0.45953	0.38045	0.36115	0.45767	0.4977
chr17	17972086	17972096	+	6.16981	0.17733	0.11203	0.12049	0.15133	0.13672
chr17	18919092	18919102	-	9.36751	0.01264	0.01374	0.01289	0.01999	0.0192
chr17	20184102	20184112	+	6.08328	0.01975	0.00879	0.0125	0.01646	0.01787
chr17	26769040	26769050	-	6.99529	0	0	0	0	0
chr17	27829871	27829881	+	6.08328	0.03701	0.06238	0.05522	0.03034	0.03026
chr17	28842715	28842725	-	8.54203	0.21983	0.29203	0.35228	0.31444	0.20454
chr17	29069660	29069670	+	9.4498	0.04956	0.05597	0.06655	0.05486	0.01761
chr17	29102348	29102358	+	8.54203	0.0183	0.01787	0.04093	0.02188	0.02014
chr17	31009554	31009564	-	8.08166	0.03541	0.02943	0.02389	0.03468	0.0378
chr17	32269480	32269490	+	9.36751	0.01842	0.018	0.01417	0.01784	0.03358
chr17	33637899	33637909	-	7.90306	0.02536	0.0077	0.01047	0.01287	0.01609
chr17	35151322	35151332	-	8.4555	0.01116	0.01373	0.01353	0.01685	0.03816
chr17	37406919	37406929	-	10.14009	0.20835	0.17009	0.14549	0.32887	0.23443
chr17	38429539	38429549	-	6.16981	0.02175	0.0467	0.03422	0.03338	0.03618
chr17	38750950	38750960	+	8.4555	0.19408	0.2676	0.31914	0.21823	0.16112
chr17	39209030	39209040	+	7.68292	0.05049	0.16682	1.66977	0.04604	0.08592
chr17	39996822	39996832	-	10.27528	0.02645	0.02937	0.1261	0.03189	0.01588
chr17	40559334	40559344	+	8.54203	0.08358	0.0312	0.06691	0.07194	0.06578
chr17	40606941	40606951	-	9.4498	0.06397	0.01103	0.08414	0.05961	0.08963
chr17	41528148	41528158	+	10.14009	0.15233	0.0846	0.0919	0.22731	0.1164
chr17	43563067	43563077	+	8.08166	0.01536	0.01778	0.0101	0.0126	0.01789
chr17	44044347	44044357	+	8.08166	0.0314	0.04649	0.0233	0.03463	0.03591
chr17	45346845	45346855	+	7.07758	0.01728	0.0098	0.00874	0.01455	0.0345
chr17	47843208	47843218	-	7.07758	0.26141	0.24608	0.20308	0.25803	0.36502
chr17	47872648	47872658	-	6.16981	0.03194	0.04697	0.03575	0.03417	0.04571
chr17	48752776	48752786	-	8.67722	0.02301	0.02411	0.04379	0.02227	0.0169
chr17	48816739	48816749	+	8.4555	0.08134	0.04312	0.09399	0.08285	0.06199
chr17	49436149	49436159	-	7.76945	0.03957	0.01516	0.02154	0.01861	0.03826
chr17	50035612	50035622	+	8.54203	0.01564	0.01085	0.02603	0.01501	0.0216
chr17	51144466	51144476	+	10.45388	0.01166	0.027	0.01058	0.01496	0.01237
chr17	51461682	51461692	-	7.07758	0.0557	0.03911	0.06833	0.05375	0.03501
chr17	55302368	55302378	+	7.76945	0.01676	0.00512	0.01142	0.0113	0.02101
chr17	57431917	57431927	-	7.68134	0.01943	0.00949	0.02905	0.03984	0.02149
chr17	57635502	57635512	+	7.30908	0.01565	0.02494	0.03124	0.0288	0.02552
chr17	57663427	57663437	+	6.16981	0.06494	0.09439	0.06612	0.09654	0.10604
chr17	57890649	57890659	+	9.4498	0.38985	0.3824	0.35575	0.36733	0.36604
chr17	58325305	58325315	+	6.305	0.04192	0.03578	0.03851	0.0456	0.03885
chr17	58756059	58756069	-	7.90306	0.05621	0.02757	0.02574	0.08796	0.03439
chr17	59869475	59869485	+	8.08166	0.05189	0.03758	0.06959	0.06717	0.06215
chr17	60552430	60552440	+	8.54203	0.0125	0.0519	0.00971	0.01565	0.01616
chr17	61467765	61467775	-	9.36751	0.0756	0.04933	0.05092	0.08708	0.05244
chr17	63699174	63699184	+	7.07758	0.06996	0.10631	0.13148	0.08804	0.07077
chr17	65389926	65389936	+	8.08166	0.0147	0.00771	0.00616	0.01297	0.01461
chr17	65447204	65447214	+	8.08324	0.02118	0.00548	0.01448	0.03021	0.0131
chr17	66676226	66676236	+	5.71102	0.13308	0.06204	0.21423	0.16423	0.17133
chr17	68201019	68201029	-	11.04786	0.3011	0.36331	0.5155	0.39229	0.31041
chr17	68378875	68378885	-	7.76945	0.8735	0.18972	1.06577	1.0195	0.84933
chr17	68457161	68457171	+	8.67722	0.40817	0.30407	0.5297	0.38859	0.31338
chr17	72561127	72561137	-	7.07758	0.13149	0.21358	0.16939	0.09182	0.07224
chr17	72623204	72623214	+	6.08328	0.01328	0.0286	0.01348	0.01923	0.01954
chr17	73305440	73305450	-	7.76945	0.18301	0.08087	0.16564	0.24403	0.16589
chr17	73880534	73880544	-	6.08328	0.01276	0.00724	0.01895	0.01066	0.00974
chr17	74046124	74046134	-	8.54203	0.07178	0.01332	0.15697	0.09338	0.03541
chr17	74478824	74478834	-	7.30908	0.05377	0.07788	0.06147	0.06984	0.02831
chr17	75526015	75526025	+	8.67722	0.29482	0.21124	0.38192	0.34854	0.26138
chr17	75589386	75589396	+	8.54203	0.34359	0.53387	0.47839	0.62874	0.43705
chr17	75779476	75779486	+	6.48359	0.57055	0.46864	0.57563	0.68304	0.55535
chr17	78329780	78329790	+	6.48359	0.03972	0.04455	0.04625	0.06213	0.0334
chr17	78747139	78747149	+	9.6813	0.04104	0.03568	0.03908	0.10399	0.01951
chr17	78998462	78998472	+	10.14009	0.165	0.43818	0.2991	0.19738	0.11739
chr17	79682420	79682430	+	9.4498	0.01561	0.01133	0.01921	0.01591	0.03137
chr17	79852622	79852632	+	8.08324	0.03071	0.03986	0.03227	0.03119	0.02141
chr17	79931358	79931368	+	5.71102	0.04294	0.04482	0.06851	0.07798	0.0404
chr17	80146916	80146926	-	10.14009	0.11232	0.14694	0.12434	0.20888	0.13073
chr17	80452678	80452688	+	6.16981	0.02799	0.04269	0.0654	0.05705	0.03589
chr17	80499691	80499701	+	7.76945	0.01667	0.00907	0.01534	0.01875	0.03635
chr17	80621777	80621787	-	6.08328	0.01766	0.02538	0.0221	0.02313	0.01605
chr17	80992626	80992636	-	11.04786	0.05115	0.04635	0.05978	0.06422	0.07093
chr17	81023712	81023722	-	6.16981	0.08204	0.06716	0.07201	0.06581	0.07714
chr17	81331649	81331659	+	6.16981	0.0325	0.05755	0.05194	0.04908	0.04854
chr17	81519879	81519889	-	8.08324	0.10736	0.11316	0.1155	0.11243	0.10265
chr17	81667485	81667495	+	6.08328	0.04691	0.08191	0.04948	0.05359	0.03662
chr17	81696593	81696603	-	8.08324	0.04085	0.04744	0.04673	0.04624	0.04833
chr17	81967576	81967586	-	7.68134	0.05549	0.0727	0.05327	0.10436	0.05084
chr17	82449533	82449543	-	8.67722	0.09563	0.11247	0.14582	0.11714	0.07134
chr17	82457118	82457128	-	6.48359	0.04041	0.10699	0.06618	0.05495	0.0241
chr17	82636473	82636483	+	7.76787	0.07332	0.07386	0.08365	0.08793	0.06155
chr17	82911823	82911833	-	7.76945	0.0265	0.03056	0.05482	0.02752	0.02603
chr18	136702	136712	+	5.71102	0.00582	0.01308	0.00694	0.00936	0.00847
chr18	516115	516125	+	6.08328	0.01532	0.00981	0.01791	0.01448	0.02466
chr18	779233	779243	+	6.48359	0.00923	0.01709	0.01099	0.01144	0.01741
chr18	865024	865034	+	7.07758	0.11284	0.15695	0.07853	0.12664	0.13592
chr18	2656239	2656249	-	10.05356	0.17621	0.18893	0.13876	0.176	0.16174
chr18	3248160	3248170	+	8.67564	0.2199	0.27152	0.18653	0.24403	0.17622
chr18	3453890	3453900	+	6.305	0.117	0.18291	0.09833	0.11272	0.16296
chr18	5618399	5618409	+	7.68292	0.00821	0.00359	0.00866	0.01593	0.01771
chr18	6256766	6256776	-	8.67722	0.01907	0.04476	0.01501	0.03296	0.03244
chr18	6494471	6494481	+	7.68292	0.00804	0.02005	0.00789	0.00763	0.00928
chr18	8233167	8233177	-	6.16981	0.08852	0.01718	0.12293	0.05526	0.11116
chr18	9422997	9423007	-	7.76787	0.02027	0.06144	0.03209	0.0339	0.03699
chr18	11908712	11908722	+	8.54203	0.33527	0.38298	0.25251	0.27753	0.33903
chr18	12703235	12703245	-	7.90306	0.15584	0.229	0.13482	0.15373	0.1438
chr18	12991392	12991402	-	7.76945	0.81868	0.96652	0.78565	0.96252	0.87253
chr18	13376120	13376130	+	7.76945	0.04155	0.04092	0.05759	0.05982	0.03639
chr18	14795863	14795873	-	7.30908	0.04052	0.00632	0.03322	0.0435	0.0336
chr18	15198088	15198098	+	8.85581	0.02388	0.00844	0.01359	0.0117	0.02013
chr18	21818651	21818661	-	6.16981	0.01776	0.02221	0.02102	0.02079	0.02048
chr18	23316008	23316018	+	9.28098	0.0173	0.01954	0.01969	0.0143	0.01614
chr18	23726160	23726170	+	6.08328	0.04134	0.01024	0.01795	0.05468	0.03124
chr18	23876498	23876508	+	8.67564	0.01269	0.0122	0.01271	0.02395	0.01837
chr18	24222368	24222378	-	7.68134	0.0401	0.00635	0.02698	0.02999	0.01907
chr18	24543887	24543897	-	8.08324	0.02033	0.0234	0.02023	0.01555	0.02361
chr18	25267625	25267635	+	7.07758	0.01498	0.02353	0.00847	0.01318	0.0149
chr18	26090549	26090559	+	7.76787	0.39294	0.54174	0.35397	0.33647	0.33929
chr18	28581600	28581610	+	7.76945	0.02885	0.00955	0.00708	0.01336	0.0234
chr18	30818774	30818784	-	9.28098	0.01217	0.10145	0.01307	0.0135	0.02017
chr18	31564497	31564507	-	7.76945	0.0073	0.02216	0.01109	0.00974	0.01303
chr18	32907826	32907836	-	6.305	0.01165	0.01906	0.01609	0.01385	0.01962
chr18	41320041	41320051	-	8.67564	0.01693	0.03104	0.01602	0.01573	0.02097
chr18	47261721	47261731	-	6.16981	0.02005	0.01123	0.01422	0.01462	0.02024
chr18	47526787	47526797	-	8.08166	0.12564	0.09228	0.12968	0.14396	0.11136
chr18	48167300	48167310	-	10.14009	0.02739	0.01937	0.02963	0.04636	0.03707
chr18	49762786	49762796	-	6.305	0.0184	0.01871	0.02102	0.02513	0.01726
chr18	49850104	49850114	+	8.08324	0.04001	0.02368	0.01761	0.02929	0.02683
chr18	50801441	50801451	+	6.16981	0.00637	0.00724	0.00478	0.00628	0.01247
chr18	50819644	50819654	-	6.16981	0.03607	0.11514	0.02106	0.03639	0.05663
chr18	55054697	55054707	-	7.76945	0.0114	0.03063	0.01093	0.00791	0.01194
chr18	56360225	56360235	+	7.76945	0.01236	0.00688	0.01133	0.0106	0.01184
chr18	57562084	57562094	-	6.48359	0.03382	0.03384	0.01484	0.02714	0.02816
chr18	58493425	58493435	-	9.6813	0.03327	0.10946	0.01838	0.03051	0.03936
chr18	58785241	58785251	+	8.08166	0.07011	0.15595	0.04942	0.05204	0.09798
chr18	59145271	59145281	-	7.76945	0.05644	0.10593	0.08214	0.08157	0.07448
chr18	59616591	59616601	+	11.04786	0.01273	0.0321	0.00952	0.01135	0.01604
chr18	62584373	62584383	-	6.90876	0.05121	0.0828	0.0676	0.07322	0.09374
chr18	63407151	63407161	+	8.4555	0.01161	0.00607	0.00634	0.00642	0.01237
chr18	63588877	63588887	-	7.68134	0.00975	0.01159	0.00869	0.01123	0.01093
chr18	71492637	71492647	+	8.08324	0.01275	0.0044	0.00791	0.01001	0.0174
chr18	72498310	72498320	-	9.6813	0.01025	0.0043	0.01959	0.01315	0.01065
chr18	74288778	74288788	-	6.16981	0.09095	0.02094	0.15464	0.12258	0.08358
chr18	74291664	74291674	+	7.76787	0.25778	0.14365	0.20954	0.20816	0.14811
chr18	76788086	76788096	+	6.305	0.00989	0.00853	0.00725	0.00908	0.01316
chr18	76789014	76789024	+	7.76787	0.01953	0.01046	0.015	0.01544	0.01619
chr18	78654670	78654680	+	7.07758	0.04916	0.03229	0.01923	0.03581	0.04471
chr18	78829028	78829038	+	10.14009	0.00783	0.01384	0.01387	0.01291	0.01243
chr18	78862321	78862331	+	8.54203	0.0143	0.01623	0.01333	0.01306	0.02907
chr18	78871779	78871789	-	7.68292	0.01247	0.01994	0.00887	0.01134	0.02032
chr18	78943216	78943226	-	6.08328	0.01818	0.00623	0.00912	0.01056	0.01065
chr18	79434349	79434359	+	7.76945	0.01857	0.02096	0.02336	0.01589	0.02379
chr18	79553177	79553187	-	8.67564	0.01694	0.06994	0.02104	0.01396	0.01867
chr18	79876447	79876457	+	7.07758	0.0217	0.05709	0.02412	0.02239	0.03996
chr19	850791	850801	-	7.76945	0.08651	0.06826	0.05051	0.12344	0.10875
chr19	885811	885821	+	9.4498	0.02552	0.01776	0.0243	0.02573	0.031
chr19	1395294	1395304	+	7.07758	0.17104	0.06622	0.11501	0.11445	0.09986
chr19	1395721	1395731	-	7.76945	0.08046	0.04466	0.09178	0.07367	0.05694
chr19	1446503	1446513	+	7.07758	0.03121	0.01795	0.03064	0.03151	0.02349
